,gvkey,year,sim
6878,121493,2005,3.0705313960776186
6879,121493,2006,3.1744782751384517
6880,121613,2002,8.266681104681064
6881,121613,2003,8.380486607047189
6882,121613,2004,8.452965145857698
6883,121613,2005,8.502897161439133
6884,121613,2006,8.624580831106758
6885,121656,2002,0.029654473268307852
6886,121656,2003,0.05834842946871789
6887,121656,2004,0.09816278748308467
6888,121656,2005,0.14633597067248746
6889,121656,2006,0.20487211933943875
6890,121673,2002,5.151828084807395
6891,121673,2003,5.193540899906953
6892,121673,2004,5.305957272331074
6893,121673,2005,5.384090357748049
6894,121673,2006,5.427912474903768
6895,121718,2002,63.62456326061865
6896,121718,2003,66.07605092140274
6897,121718,2004,67.62454178098608
6898,121718,2005,68.75137148958426
6899,121718,2006,69.57059844953731
6900,121722,2002,2.117869732631319
6901,121722,2003,2.0993018285139455
6902,121722,2004,2.1758807204454484
6903,121722,2005,2.256462409137534
6904,121722,2006,2.316936516858576
6905,121759,2002,0.9604559105859743
6906,121759,2003,1.0615689603784184
6907,121759,2004,1.1450402480854462
6908,121759,2005,1.2241554542966895
6909,121759,2006,1.2986483019023105
6910,122034,2002,2.7864739248763137
6911,122034,2003,2.880350511636745
6912,122034,2004,2.9645874933353515
6913,122034,2005,3.0392875941749553
6914,122034,2006,3.1327876602785643
6915,122061,2002,1.0949191176491775
6916,122061,2003,1.1704197435300532
6917,122061,2004,1.243020564590022
6918,122061,2005,1.3085018702124322
6919,122061,2006,1.3762553408690401
6920,122094,2002,0.009374600557460326
6921,122094,2003,0.011741753424461182
6922,122094,2004,0.035200353599930984
6923,122094,2005,0.07336481028790769
6924,122094,2006,0.1307450709801502
6925,122159,2002,0.04440404301571125
6926,122159,2003,0.061821287042306126
6927,122159,2004,0.08637560700214694
6928,122159,2005,0.11625716243207847
6929,122159,2006,0.17593368257637504
6930,122172,2002,0.060000000000000005
6931,122172,2003,0.1143420744321687
6932,122172,2004,0.17143718493443802
6933,122172,2005,0.2301143403627216
6934,122172,2006,0.2900689597853333
6935,122233,2002,1.096954461593014
6936,122233,2003,1.1823860401638575
6937,122233,2004,1.2627614244841185
6938,122233,2005,1.3379203077601132
6939,122233,2006,1.4054846843378659
6940,122257,2002,1.0846200119293705
6941,122257,2003,1.1523041400113145
6942,122257,2004,1.2147090429146903
6943,122257,2005,1.2799838918944053
6944,122257,2006,1.3466669437301317
6945,122263,2002,0.056116566230948364
6946,122263,2003,0.09066585420798169
6947,122263,2004,0.1323660418053219
6948,122263,2005,0.17153780258634518
6949,122263,2006,0.23179103828038927
6950,122315,2002,2.207582067078403
6951,122315,2003,2.24834518413533
6952,122315,2004,2.3064058808322705
6953,122315,2005,2.3638332877666217
6954,122315,2006,2.429804635712561
6955,122317,2002,26.16559179462078
6956,122317,2003,26.528191117130266
6957,122317,2004,26.8289631063356
6958,122317,2005,27.004603525545644
6959,122317,2006,27.236863680021457
6960,122355,2002,1.233600570195694
6961,122355,2003,1.3037907146591656
6962,122355,2004,1.3805823124507706
6963,122355,2005,1.4518549383965427
6964,122355,2006,1.5129603152766404
6965,122358,2002,2.987516434867403
6966,122358,2003,3.118898974393523
6967,122358,2004,3.2306091600464435
6968,122358,2005,3.342215075769237
6969,122358,2006,3.42945113606303
6970,122360,2002,9.257967748482077
6971,122360,2003,9.694024395880056
6972,122360,2004,9.965218737653728
6973,122360,2005,10.212274534384232
6974,122360,2006,10.400595576282232
6975,122436,2002,1.3091220232769873
6976,122436,2003,1.2842686912745302
6977,122436,2004,1.3079644261275487
6978,122436,2005,1.3453286154490847
6979,122436,2006,1.396114370811604
6980,122447,2002,1.2141834013504358
6981,122447,2003,1.1865589005228268
6982,122447,2004,1.1876876172376856
6983,122447,2005,1.1625197461365233
6984,122447,2006,1.226183265404438
6985,122514,2002,0.060000000000000005
6986,122514,2003,0.11401850117942006
6987,122514,2004,0.17085057552343091
6988,122514,2005,0.22928188173875705
6989,122514,2006,0.28895337719433534
6990,122678,2002,0.9220029020187699
6991,122678,2003,1.0085241737323176
6992,122678,2004,1.0820728175107175
6993,122678,2005,1.1607722297356666
6994,122678,2006,1.2333372480729814
6995,122741,2002,0.05004292347734591
6996,122741,2003,0.09666114568880708
6997,122741,2004,0.1439184518640532
6998,122741,2005,0.20268218458462964
6999,122741,2006,0.2613910166128853
7000,122841,2002,3.034217276176361
7001,122841,2003,3.1978055214504155
7002,122841,2004,3.327995840189646
7003,122841,2005,3.4406402860213836
7004,122841,2006,3.530741888916995
7005,122895,2002,2.8936877338046303
7006,122895,2003,3.053351487502617
7007,122895,2004,3.1716871110643208
7008,122895,2005,3.2689444657127127
7009,122895,2006,3.3664486600396604
7010,122902,2002,0.05802736414394183
7011,122902,2003,0.10233126563230652
7012,122902,2004,0.15159425948721286
7013,122902,2005,0.20039828766766743
7014,122902,2006,0.26037300257301743
7015,122921,2002,3.034217276176361
7016,122921,2003,3.197705794833441
7017,122921,2004,3.3277619994805723
7018,122921,2005,3.4402416497755812
7019,122921,2006,3.5302455370749217
7020,123016,2002,0.04014364088912356
7021,123016,2003,0.0792123607391908
7022,123016,2004,0.11688839816645896
7023,123016,2005,0.17598171449984443
7024,123016,2006,0.23452600034888701
7025,123080,2002,0.19664610860267998
7026,123080,2003,0.23510041727351136
7027,123080,2004,0.2886056154198332
7028,123080,2005,0.3431131251279676
7029,123080,2006,0.39597929842658397
7030,123094,2002,0.057917545703177656
7031,123094,2003,0.10212872115619845
7032,123094,2004,0.15130075764392367
7033,123094,2005,0.200104056676871
7034,123094,2006,0.2600566925987021
7035,123937,2002,1.958951354602891
7036,123937,2003,2.0596605141725695
7037,123937,2004,2.1383320951882347
7038,123937,2005,2.2344781058011263
7039,123937,2006,2.313580357986223
7040,123995,2002,0.6916734518264683
7041,123995,2003,0.5794358418968879
7042,123995,2004,0.5357625405815986
7043,123995,2005,0.5181250007439643
7044,123995,2006,0.5419084133379007
7045,124038,2002,1.1532194824326523
7046,124038,2003,1.082830500796745
7047,124038,2004,1.1130388629357288
7048,124038,2005,1.140086356082537
7049,124038,2006,1.1455095197813991
7050,124196,2002,1.0745272159175783
7051,124196,2003,1.1238329012870758
7052,124196,2004,1.1798706080343495
7053,124196,2005,1.2354228779320535
7054,124196,2006,1.302215039937262
7055,124198,2002,2.8760432658104818
7056,124198,2003,2.796897161883236
7057,124198,2004,2.7858964107931414
7058,124198,2005,2.8074113633150266
7059,124198,2006,2.8376916878243867
7060,124254,2002,10.680592298714373
7061,124254,2003,10.793910883123647
7062,124254,2004,10.88832575401427
7063,124254,2005,10.988705901609379
7064,124254,2006,11.10057853430759
7065,124319,2002,1.8607370795266354
7066,124319,2003,2.008652188213321
7067,124319,2004,2.1188657022955555
7068,124319,2005,2.218638242236947
7069,124319,2006,2.307660717599949
7070,124355,2002,0.05988080852812143
7071,124355,2003,0.11391119210168255
7072,124355,2004,0.17083582638097805
7073,124355,2005,0.22925417103081014
7074,124355,2006,0.2889278053177644
7075,124358,2002,0.05184275519862053
7076,124358,2003,0.09711707307570261
7077,124358,2004,0.1548860060828907
7078,124358,2005,0.2129850551087615
7079,124358,2006,0.2727235334681396
7080,124394,2002,4.572148272506209
7081,124394,2003,4.64585804400507
7082,124394,2004,4.724907365364972
7083,124394,2005,4.810893051758983
7084,124394,2006,4.879051939272696
7085,124434,2002,0.060000000000000005
7086,124434,2003,0.11401850117942006
7087,124434,2004,0.17085057552343091
7088,124434,2005,0.22928188173875705
7089,124434,2006,0.28895337719433534
7090,124442,2002,11.505930219148755
7091,124442,2003,11.840556550878269
7092,124442,2004,12.041823454817502
7093,124442,2005,12.126666990255616
7094,124442,2006,12.334764631296856
7095,124599,2002,25.507922509269978
7096,124599,2003,26.656763067068642
7097,124599,2004,27.314798743810236
7098,124599,2005,27.851767481023302
7099,124599,2006,28.295710143649202
7100,124678,2002,0.9464870363268526
7101,124678,2003,1.0203867461997569
7102,124678,2004,1.0791227536940213
7103,124678,2005,1.139296493595986
7104,124678,2006,1.213333232060205
7105,125000,2002,0.16132398733814451
7106,125000,2003,0.1650432224079142
7107,125000,2004,0.21074959518699365
7108,125000,2005,0.2637206224915199
7109,125000,2006,0.31457531689943397
7110,125014,2002,1.860582943214897
7111,125014,2003,2.0083826823596924
7112,125014,2004,2.1185045357124213
7113,125014,2005,2.2182763406533095
7114,125014,2006,2.307313856076462
7115,125274,2002,0.1965430543733144
7116,125274,2003,0.2350076366900025
7117,125274,2004,0.28850800232608703
7118,125274,2005,0.3430127652407535
7119,125274,2006,0.396205607437182
7120,125276,2002,5.578788212554869
7121,125276,2003,5.649836127833589
7122,125276,2004,5.726013776560997
7123,125276,2005,5.819190402191736
7124,125276,2006,5.893171900925702
7125,125360,2002,23.100134513217554
7126,125360,2003,24.1961326480909
7127,125360,2004,24.852533469466778
7128,125360,2005,25.34463966144895
7129,125360,2006,25.746227026479414
7130,125524,2002,8.27203526068325
7131,125524,2003,8.250365838571815
7132,125524,2004,8.341184588132277
7133,125524,2005,8.384926508051635
7134,125524,2006,8.442066451501875
7135,125533,2002,21.242685810579978
7136,125533,2003,21.62088065962517
7137,125533,2004,21.940924546316932
7138,125533,2005,22.136327236832383
7139,125533,2006,22.326999357622515
7140,125595,2002,5.610685229142865
7141,125595,2003,5.714002864829494
7142,125595,2004,5.826750065909774
7143,125595,2005,5.928724230164458
7144,125595,2006,6.005282528043272
7145,125600,2002,0.9603083529903341
7146,125600,2003,1.061219740246268
7147,125600,2004,1.1447056791121992
7148,125600,2005,1.2238068059983953
7149,125600,2006,1.298163717151577
7150,125604,2002,16.472059416540713
7151,125604,2003,16.132347721354904
7152,125604,2004,16.091346165798825
7153,125604,2005,15.966711999596221
7154,125604,2006,15.969859285390203
7155,126020,2002,0.04801474674046023
7156,126020,2003,0.09329989800171355
7157,126020,2004,0.14195157902590227
7158,126020,2005,0.19053308806291305
7159,126020,2006,0.25027780057375626
7160,126122,2002,5.234365943844177
7161,126122,2003,5.4261808487965
7162,126122,2004,5.592677550800184
7163,126122,2005,5.724516709347507
7164,126122,2006,5.823439205691529
7165,126296,2002,0.19664610860267998
7166,126296,2003,0.23510041727351136
7167,126296,2004,0.2886056154198332
7168,126296,2005,0.3431131251279676
7169,126296,2006,0.39597929842658397
7170,126318,2002,29.21124911189557
7171,126318,2003,29.294991395820052
7172,126318,2004,29.534787320678703
7173,126318,2005,29.68976357369677
7174,126318,2006,29.8618580121342
7175,126322,2002,0.9602917742137532
7176,126322,2003,1.0611567849821864
7177,126322,2004,1.1446098092835368
7178,126322,2005,1.2236641733386457
7179,126322,2006,1.2979293992281444
7180,126417,2002,42.2217685013905
7181,126417,2003,43.963049616408796
7182,126417,2004,45.06347488356982
7183,126417,2005,45.90909735331038
7184,126417,2006,46.48401415694984
7185,126423,2002,3.3055398721972815
7186,126423,2003,3.4282374514483887
7187,126423,2004,3.5441537108371746
7188,126423,2005,3.6392704330627534
7189,126423,2006,3.71599155831818
7190,126454,2002,0.05814568873022202
7191,126454,2003,0.10257999462061135
7192,126454,2004,0.15183436086728172
7193,126454,2005,0.20064568588970283
7194,126454,2006,0.26061409941700564
7195,126554,2002,500.09543547677515
7196,126554,2003,512.27141149126
7197,126554,2004,519.4423460427954
7198,126554,2005,524.9976039901767
7199,126554,2006,529.7369192456857
7200,126597,2002,1.2316588533111683
7201,126597,2003,1.2917072489487313
7202,126597,2004,1.3609734920459498
7203,126597,2005,1.4225972532006106
7204,126597,2006,1.4836343901591014
7205,126600,2002,0.05969922463458697
7206,126600,2003,0.11374771060556496
7207,126600,2004,0.17056568072463094
7208,126600,2005,0.2289889701141158
7209,126600,2006,0.2886542485968288
7210,126601,2002,54.61000923741335
7211,126601,2003,55.6614196917981
7212,126601,2004,56.47627051426754
7213,126601,2005,57.08138536304244
7214,126601,2006,57.49001106215157
7215,126615,2002,0.19287180355412767
7216,126615,2003,0.21184601980068962
7217,126615,2004,0.2503336643582149
7218,126615,2005,0.28560310678647216
7219,126615,2006,0.3390478936349592
7220,126721,2002,15.15964330369116
7221,126721,2003,15.554552879677749
7222,126721,2004,15.857011951765477
7223,126721,2005,16.113795006639986
7224,126721,2006,16.297318033455362
7225,126734,2002,3.080205203878232
7226,126734,2003,2.9213942414048346
7227,126734,2004,2.8419857939901076
7228,126734,2005,2.8176319952801037
7229,126734,2006,2.8322092993998034
7230,126775,2002,0.060000000000000005
7231,126775,2003,0.11401850117942006
7232,126775,2004,0.17085057552343091
7233,126775,2005,0.22960977466863303
7234,126775,2006,0.28961780271255644
7235,127179,2002,0.05805828311547418
7236,127179,2003,0.10234217769370087
7237,127179,2004,0.15229350662539168
7238,127179,2005,0.2010267316103051
7239,127179,2006,0.261021228095042
7240,127377,2002,0.05805828311547419
7241,127377,2003,0.10234217769370088
7242,127377,2004,0.1516083086643764
7243,127377,2005,0.20040984216255112
7244,127377,2006,0.2603722077373623
7245,127436,2002,2.7590732522214836
7246,127436,2003,2.9441968648018038
7247,127436,2004,3.0734118556048795
7248,127436,2005,3.184442766411925
7249,127436,2006,3.288446879294539
7250,127455,2002,8.079945655043112
7251,127455,2003,8.40575175355294
7252,127455,2004,8.64821361862297
7253,127455,2005,8.838755345719129
7254,127455,2006,8.975252497506938
7255,127481,2002,16.687346892047874
7256,127481,2003,16.326047980693204
7257,127481,2004,16.29072564768216
7258,127481,2005,16.223935393704217
7259,127481,2006,16.155123360022802
7260,128618,2002,0.029799107497556977
7261,128618,2003,0.08682838539170745
7262,128618,2004,0.14224425272419222
7263,128618,2005,0.19987058844231714
7264,128618,2006,0.25891783686576975
7265,128663,2002,4.952585597748072
7266,128663,2003,4.832541014607545
7267,128663,2004,4.8274282304650855
7268,128663,2005,4.814562093770366
7269,128663,2006,4.852303841699409
7270,128978,2002,4.197411482251164
7271,128978,2003,4.358491254233406
7272,128978,2004,4.502205101986643
7273,128978,2005,4.617888854848456
7274,128978,2006,4.709515548156633
7275,129120,2002,22.12317577618524
7276,129120,2003,23.093053175416728
7277,129120,2004,23.72017755274928
7278,129120,2005,24.215191034503455
7279,129120,2006,24.54372615211726
7280,129466,2002,0.9479610894770764
7281,129466,2003,1.031710568976905
7282,129466,2004,1.0975408918950338
7283,129466,2005,1.1673793034778814
7284,129466,2006,1.2405541994061962
7285,129467,2002,40.59559944355799
7286,129467,2003,41.7632208156838
7287,129467,2004,42.55819246507314
7288,129467,2005,43.1493249984159
7289,129467,2006,43.56203277705952
7290,129624,2002,7.722097657175761
7291,129624,2003,7.693762672945653
7292,129624,2004,7.745626429642004
7293,129624,2005,7.738139792236847
7294,129624,2006,7.824744157242465
7295,129850,2002,0.9305321682790393
7296,129850,2003,1.0174826979577747
7297,129850,2004,1.081347430655185
7298,129850,2005,1.160791281712215
7299,129850,2006,1.2331526567955287
7300,130041,2002,14.895622812133633
7301,130041,2003,14.933752996159326
7302,130041,2004,15.038405175455182
7303,130041,2005,15.091693117587097
7304,130041,2006,15.217330912394265
7305,130305,2002,1.997262814583348
7306,130305,2003,2.129502895407207
7307,130305,2004,2.236315822597371
7308,130305,2005,2.332162973647244
7309,130305,2006,2.414399978341068
7310,132361,2002,0.19664610860267998
7311,132361,2003,0.23510041727351136
7312,132361,2004,0.2886056154198332
7313,132361,2005,0.3431131251279676
7314,132361,2006,0.39597929842658397
7315,132369,2002,0.05805828311547418
7316,132369,2003,0.10234217769370087
7317,132369,2004,0.1517684801274229
7318,132369,2005,0.20055404586864256
7319,132369,2006,0.2605239223456231
7320,132502,2002,52.493425375098305
7321,132502,2003,54.32552275334737
7322,132502,2004,55.49426174224124
7323,132502,2005,56.342836320143995
7324,132502,2006,56.996524358874176
7325,132524,2002,1.233600570195694
7326,132524,2003,1.3033835724344505
7327,132524,2004,1.3802157589050041
7328,132524,2005,1.4514692927768165
7329,132524,2006,1.5122155596160742
7330,132605,2002,0.05805828311547418
7331,132605,2003,0.10234217769370087
7332,132605,2004,0.1516083086643764
7333,132605,2005,0.20040984216255112
7334,132605,2006,0.2603722077373623
7335,132644,2002,2.732604052623759
7336,132644,2003,2.903238973237838
7337,132644,2004,3.021472233642717
7338,132644,2005,3.141882516219473
7339,132644,2006,3.2433745029133916
7340,132980,2002,2.4052570471354247
7341,132980,2003,2.4813275116139524
7342,132980,2004,2.5705681016638193
7343,132980,2005,2.6450260941229917
7344,132980,2006,2.7071448122083326
7345,133047,2002,0.9603083529903341
7346,133047,2003,1.061219740246268
7347,133047,2004,1.1447056791121992
7348,133047,2005,1.2238068059983953
7349,133047,2006,1.298163717151577
7350,133170,2002,3.653038938957174
7351,133170,2003,3.6521041902755504
7352,133170,2004,3.6985342051538925
7353,133170,2005,3.75331314590415
7354,133170,2006,3.806485516550989
7355,133246,2002,0.060000000000000005
7356,133246,2003,0.11380747338815075
7357,133246,2004,0.1705485736673091
7358,133246,2005,0.2287900226408489
7359,133246,2006,0.2879462066064225
7360,133288,2002,25.843147494561965
7361,133288,2003,26.238335919946135
7362,133288,2004,26.435878436909306
7363,133288,2005,26.80927187469545
7364,133288,2006,27.02090188285535
7365,133328,2002,0.00979652005402983
7366,133328,2003,0.04047074995319629
7367,133328,2004,0.07935385125163122
7368,133328,2005,0.12699777145885377
7369,133328,2006,0.18500470508310643
7370,133366,2002,38.00035702682474
7371,133366,2003,38.98895286031072
7372,133366,2004,39.61945833063787
7373,133366,2005,40.06219510559914
7374,133366,2006,40.47878078520488
7375,133430,2002,0.18623974448178843
7376,133430,2003,0.20584698908589538
7377,133430,2004,0.2523818732707316
7378,133430,2005,0.2965671144924776
7379,133430,2006,0.34928382097632743
7380,133432,2002,1.096954461593014
7381,133432,2003,1.1823909094826124
7382,133432,2004,1.262541074358103
7383,133432,2005,1.3378285183275704
7384,133432,2006,1.4054798267325828
7385,133468,2002,11.59329980120171
7386,133468,2003,11.759778699764144
7387,133468,2004,11.898034106787696
7388,133468,2005,12.026999916028048
7389,133468,2006,12.152920024077797
7390,133504,2002,1.4554210244748527
7391,133504,2003,1.4059710419174192
7392,133504,2004,1.3926294242013035
7393,133504,2005,1.3997008951754588
7394,133504,2006,1.4451000732410504
7395,133724,2002,3.882298538872802
7396,133724,2003,3.8802982805130735
7397,133724,2004,3.9057594803612963
7398,133724,2005,3.9738890317702547
7399,133724,2006,4.061192215689425
7400,133731,2002,5.910877292786968
7401,133731,2003,6.145460221213533
7402,133731,2004,6.330316005941488
7403,133731,2005,6.483703553693953
7404,133731,2006,6.601115389395564
7405,133732,2002,8.162775176913005
7406,133732,2003,8.638829652781046
7407,133732,2004,8.935546507822345
7408,133732,2005,9.180006200075493
7409,133732,2006,9.371846436809507
7410,133868,2002,31.894982828316166
7411,133868,2003,33.184991676932
7412,133868,2004,34.03638659585798
7413,133868,2005,34.682631300982
7414,133868,2006,35.115878668875474
7415,133871,2002,13.204620812706086
7416,133871,2003,13.823291005662176
7417,133871,2004,14.216870853008041
7418,133871,2005,14.51962142408186
7419,133871,2006,14.758110446774003
7420,133885,2002,6.47336735926649
7421,133885,2003,6.581510695120073
7422,133885,2004,6.66790105132401
7423,133885,2005,6.762526450990716
7424,133885,2006,6.851603265108194
7425,133944,2002,18.102912502983447
7426,133944,2003,18.333080888275397
7427,133944,2004,18.475390681010445
7428,133944,2005,18.699021261457165
7429,133944,2006,18.841236416627407
7430,133945,2002,11.029675145152503
7431,133945,2003,11.457769499324185
7432,133945,2004,11.781903452442943
7433,133945,2005,12.034662048248238
7434,133945,2006,12.200344070068324
7435,133949,2002,1.096954461593014
7436,133949,2003,1.1824163187267076
7437,133949,2004,1.2625639505128052
7438,133949,2005,1.3377466577420292
7439,133949,2006,1.405301302933961
7440,134144,2002,0.3332922172053599
7441,134144,2003,0.35618233336760263
7442,134144,2004,0.40636065531623555
7443,134144,2005,0.4569443685171781
7444,134144,2006,0.5030052196588326
7445,134164,2002,4.600182621746756
7446,134164,2003,4.694862537636861
7447,134164,2004,4.804298299527599
7448,134164,2005,4.8791714823438985
7449,134164,2006,4.950907201932375
7450,134308,2002,1.860618287171738
7451,134308,2003,2.0086435657843915
7452,134308,2004,2.1182897057992425
7453,134308,2005,2.218010493056049
7454,134308,2006,2.3070399988749406
7455,134384,2002,1.3506853321155587
7456,134384,2003,1.3983895974778986
7457,134384,2004,1.4623892132705323
7458,134384,2005,1.5297409510566595
7459,134384,2006,1.5830101443172797
7460,134685,2002,6.667215702489972
7461,134685,2003,6.936692960830977
7462,134685,2004,7.119063925742098
7463,134685,2005,7.269076868779194
7464,134685,2006,7.408419130438931
7465,135004,2002,0.059905240959580934
7466,135004,2003,0.11429371528413498
7467,135004,2004,0.1710854046266383
7468,135004,2005,0.22953109127357046
7469,135004,2006,0.2892102375002064
7470,135044,2002,6.62339943102671
7471,135044,2003,6.957381088184096
7472,135044,2004,7.1769991100852755
7473,135044,2005,7.362830573541604
7474,135044,2006,7.511047537676584
7475,135165,2002,4.1691416154964465
7476,135165,2003,4.072038038235075
7477,135165,2004,4.05345940740961
7478,135165,2005,4.055150067350869
7479,135165,2006,4.080562826405001
7480,135484,2002,1.9953210976988225
7481,135484,2003,2.117826571921489
7482,135484,2004,2.217073555738316
7483,135484,2005,2.3032909340710366
7484,135484,2006,2.3858188088840944
7485,135788,2002,1.4891977403075123
7486,135788,2003,1.4814390404596416
7487,135788,2004,1.511775682583105
7488,135788,2005,1.5369935376309571
7489,135788,2006,1.5843949311729868
7490,135805,2002,0.006075887245853092
7491,135805,2003,0.008581947656427204
7492,135805,2004,0.04862651190760113
7493,135805,2005,0.1048935825093777
7494,135805,2006,0.16091551584583458
7495,135865,2002,0.05943738413806683
7496,135865,2003,0.11350706746388971
7497,135865,2004,0.1706999421942432
7498,135865,2005,0.22969243464654204
7499,135865,2006,0.2893089967590781
7500,135945,2002,6.20531166631692
7501,135945,2003,6.342975561820246
7502,135945,2004,6.45499155315107
7503,135945,2005,6.565954064675698
7504,135945,2006,6.668856179029174
7505,135965,2002,0.04014364088912356
7506,135965,2003,0.07916116691074523
7507,135965,2004,0.11684230793508789
7508,135965,2005,0.17588104801184737
7509,135965,2006,0.23372449039429588
7510,135966,2002,5.381328521657658
7511,135966,2003,5.576514234351315
7512,135966,2004,5.74664228559786
7513,135966,2005,5.884993297913301
7514,135966,2006,5.977249012885471
7515,136186,2002,5.588568046989245
7516,136186,2003,5.900904781454485
7517,136186,2004,6.10475514827396
7518,136186,2005,6.283280480695264
7519,136186,2006,6.423024832107729
7520,136307,2002,3.7690803296513207
7521,136307,2003,3.959671770431276
7522,136307,2004,4.103839723657274
7523,136307,2005,4.230342756852289
7524,136307,2006,4.340463079732319
7525,136648,2002,280.39129080950767
7526,136648,2003,287.98496172591916
7527,136648,2004,292.9097369403973
7528,136648,2005,296.2159863344662
7529,136648,2006,298.96865902057993
7530,136725,2002,16.46785543524617
7531,136725,2003,16.876721457280013
7532,136725,2004,17.15915620446281
7533,136725,2005,17.298988262416472
7534,136725,2006,17.54954662096519
7535,136804,2002,11.658697993651346
7536,136804,2003,12.124744505073595
7537,136804,2004,12.452388370996834
7538,136804,2005,12.695450381473107
7539,136804,2006,12.890715776786283
7540,136824,2002,1.2316080486033658
7541,136824,2003,1.2916615090459258
7542,136824,2004,1.3609485367114718
7543,136824,2005,1.4225686341731603
7544,136824,2006,1.4836058073724916
7545,136884,2002,5.578567331792922
7546,136884,2003,5.649291296788386
7547,136884,2004,5.725164255487013
7548,136884,2005,5.817820709194096
7549,136884,2006,5.891282844198215
7550,137090,2002,0.32940878343630825
7551,137090,2003,0.3328296863961641
7552,137090,2004,0.36787612159812655
7553,137090,2005,0.39920028936476626
7554,137090,2006,0.4458428807448865
7555,137130,2002,8.295537851746634
7556,137130,2003,8.736558921903704
7557,137130,2004,9.014817014000643
7558,137130,2005,9.236093364312296
7559,137130,2006,9.421710019127815
7560,137292,2002,4.559391376113241
7561,137292,2003,4.838150411219396
7562,137292,2004,5.020732858470654
7563,137292,2005,5.172949179967431
7564,137292,2006,5.306439162859406
7565,137310,2002,-0.041920446048899884
7566,137310,2003,-0.07000411430748435
7567,137310,2004,-0.058535115127589764
7568,137310,2005,-0.002184045261014858
7569,137310,2006,0.05041567383692961
7570,137373,2002,17.049707697507785
7571,137373,2003,17.490111062583864
7572,137373,2004,17.726931511365734
7573,137373,2005,17.97082901966153
7574,137373,2006,18.226217507089903
7575,137377,2002,3.6394072034314915
7576,137377,2003,3.86478031280148
7577,137377,2004,4.010617003192894
7578,137377,2005,4.142163450239994
7579,137377,2006,4.259763973959544
7580,137394,2002,1.0108660946680321
7581,137394,2003,1.0012990719967614
7582,137394,2004,1.0309843972427128
7583,137394,2005,1.0847592196405753
7584,137394,2006,1.1470965336038117
7585,137434,2002,3.685789283956858
7586,137434,2003,3.739656741809777
7587,137434,2004,3.8171494759195355
7588,137434,2005,3.901712341986923
7589,137434,2006,3.955627015717293
7590,137573,2002,18.502952058563636
7591,137573,2003,19.22882654359199
7592,137573,2004,19.701985547582467
7593,137573,2005,20.066534943381733
7594,137573,2006,20.33694534526046
7595,137602,2002,21.701746256783746
7596,137602,2003,22.16369526087645
7597,137602,2004,22.47846722298362
7598,137602,2005,22.718458506076438
7599,137602,2006,22.939848987395813
7600,137641,2002,4.561281685389773
7601,137641,2003,4.850170293872534
7602,137641,2004,5.040221637125583
7603,137641,2005,5.202207774893353
7604,137641,2006,5.335550675556063
7605,137667,2002,2.2585893691495933
7606,137667,2003,2.342444994273911
7607,137667,2004,2.4253893858493507
7608,137667,2005,2.5040921623944814
7609,137667,2006,2.5721048353461886
7610,137704,2002,8.958831763625778
7611,137704,2003,9.170736956716903
7612,137704,2004,9.327962166182367
7613,137704,2005,9.455716994559618
7614,137704,2006,9.59507528108772
7615,137722,2002,13.321805913960256
7616,137722,2003,13.55031201451405
7617,137722,2004,13.673111263237486
7618,137722,2005,13.847404244575637
7619,137722,2006,13.997266533251262
7620,137803,2002,1.2219502688885389
7621,137803,2003,1.2333256315201353
7622,137803,2004,1.2646387614342343
7623,137803,2005,1.278125960585158
7624,137803,2006,1.3406116617304054
7625,137861,2002,1.8750359573925603
7626,137861,2003,1.890542452169305
7627,137861,2004,1.9263170832486314
7628,137861,2005,2.0107260340370803
7629,137861,2006,2.0843701457463397
7630,138122,2002,1.2094982651766957
7631,138122,2003,1.203081769543254
7632,138122,2004,1.2168219333114938
7633,138122,2005,1.2204755982466877
7634,138122,2006,1.281781702569144
7635,138123,2002,0.5564572645279542
7636,138123,2003,0.5164024696805162
7637,138123,2004,0.5329845364619741
7638,138123,2005,0.5655655722044588
7639,138123,2006,0.5956611082810925
7640,138129,2002,4.434403044261274
7641,138129,2003,4.422205269370178
7642,138129,2004,4.496344300894869
7643,138129,2005,4.564972621018168
7644,138129,2006,4.628125939672349
7645,138201,2002,4.615905983968754
7646,138201,2003,4.807536322582142
7647,138201,2004,4.9127504558303325
7648,138201,2005,5.052940450208232
7649,138201,2006,5.173070760668364
7650,138203,2002,33.485348759756604
7651,138203,2003,33.50881115822602
7652,138203,2004,33.75568015641429
7653,138203,2005,33.958557373414756
7654,138203,2006,34.12784759556605
7655,138205,2002,4.60951594269287
7656,138205,2003,4.703083269932803
7657,138205,2004,4.8128836623225135
7658,138205,2005,4.887831044548036
7659,138205,2006,4.959822963505181
7660,138341,2002,7.431437246559635
7661,138341,2003,7.509306640836813
7662,138341,2004,7.622263258818731
7663,138341,2005,7.728213399485391
7664,138341,2006,7.821842226802835
7665,138345,2002,2.34315418866683
7666,138345,2003,2.3614871983666332
7667,138345,2004,2.397434209847192
7668,138345,2005,2.4529844546648913
7669,138345,2006,2.511439311787728
7670,138346,2002,7.843161961590607
7671,138346,2003,7.976836413620479
7672,138346,2004,8.131196824000588
7673,138346,2005,8.222911846128929
7674,138346,2006,8.311943621930103
7675,138347,2002,4.794953016236395
7676,138347,2003,5.0562833619581715
7677,138347,2004,5.237900529611254
